term,N,embedding,cluster,n_contexts,silhouette,best_k,silhouette_k,decoded_lemmas,examples
cringe,150,masked,2,14,0.3116444945335388,3,"{1: 0.0, 2: 0.2872813940048218, 3: 0.3116444945335388, 4: 0.28265461325645447, 5: 0.17705802619457245}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Omg cringe 😅 the prank video went horribly wrong', 'Cringe 😬 when your pet does something embarrassing in public', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
fortnight,5,masked,0,1,0.16227073967456818,2,"{1: 0.0, 2: 0.16227073967456818, 3: 0.04100801423192024, 4: 0.04073982685804367}",,['Can’t wait for the fortnight music festival 🎶 #excited']
fortnight,5,masked,1,4,0.16227073967456818,2,"{1: 0.0, 2: 0.16227073967456818, 3: 0.04100801423192024, 4: 0.04073982685804367}",,"['Road trip in a fortnight 🚗 adventure time!', 'Fortnight meeting with the team scheduled 🗓️ #workmode', 'Can’t wait for the fortnight music festival 🎶 #excited', 'Fortnight challenge mode activated! Let’s do this 😎']"
fortnight,10,masked,0,8,0.26795607805252075,2,"{1: 0.0, 2: 0.26795607805252075, 3: 0.17591702938079834, 4: 0.17225338518619537, 5: 0.13199901580810547}",,"['Road trip in a fortnight 🚗 adventure time!', 'Planning a fortnight study plan 📚 gotta ace these exams', 'Fortnight party with friends 🎉 snacks and games ready', 'New fortnight update drops tomorrow 🎮 can’t wait!', 'Fortnight meeting with the team scheduled 🗓️ #workmode']"
fortnight,10,masked,1,2,0.26795607805252075,2,"{1: 0.0, 2: 0.26795607805252075, 3: 0.17591702938079834, 4: 0.17225338518619537, 5: 0.13199901580810547}",,"['Can’t wait for the fortnight music festival 🎶 #excited', 'Fortnight meeting with the team scheduled 🗓️ #workmode']"
fortnight,20,masked,0,14,0.18714867532253265,2,"{1: 0.0, 2: 0.18714867532253265, 3: 0.1611543744802475, 4: 0.16667115688323975, 5: 0.16749081015586853}",,"['Planning my fortnight budget 💸 #adulting', 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight countdown to the concert begins 🎵 so hyped!', 'Planning a fortnight study plan 📚 gotta ace these exams', 'New fortnight update drops tomorrow 🎮 can’t wait!']"
fortnight,20,masked,1,4,0.18714867532253265,2,"{1: 0.0, 2: 0.18714867532253265, 3: 0.1611543744802475, 4: 0.16667115688323975, 5: 0.16749081015586853}",,"['Fortnight meeting with the team scheduled 🗓️ #workmode', 'Road trip in a fortnight 🚗 adventure time!', 'Can’t wait for the fortnight music festival 🎶 #excited', 'Fortnight challenge mode activated! Let’s do this 😎']"
fortnight,30,masked,0,21,0.13910038769245148,2,"{1: 0.0, 2: 0.13910038769245148, 3: 0.13049224019050598, 4: 0.13600820302963257, 5: 0.13439907133579254}",,"['Road trip in a fortnight 🚗 adventure time!', 'Can’t believe how long this fortnight feels 😅 #patience', 'Fortnight challenge completed! Feeling proud 😎 #achievement', 'Trip to the countryside in a fortnight 🌳 #naturevibes', 'Planning a fortnight study plan 📚 gotta ace these exams']"
fortnight,30,masked,1,6,0.13910038769245148,2,"{1: 0.0, 2: 0.13910038769245148, 3: 0.13049224019050598, 4: 0.13600820302963257, 5: 0.13439907133579254}",,"['Fortnight meeting with the team scheduled 🗓️ #workmode', 'Fortnight challenge mode activated! Let’s do this 😎', 'Can’t wait for the fortnight music festival 🎶 #excited', 'Planning a fortnight study plan 📚 gotta ace these exams', 'Fortnight vacation countdown begins 🌴 so ready!']"
fortnight,40,masked,0,11,0.1370639204978943,2,"{1: 0.0, 2: 0.1370639204978943, 3: 0.11513009667396545, 4: 0.11817586421966553, 5: 0.11896972358226776}",,"['Fortnight challenge mode activated! Let’s do this 😎', 'Fortnight meeting with the team scheduled 🗓️ #workmode', 'Planning a fortnight study plan 📚 gotta ace these exams', 'Can’t believe how long this fortnight feels 😅 #patience', 'New fortnight update drops tomorrow 🎮 can’t wait!']"
fortnight,40,masked,1,24,0.1370639204978943,2,"{1: 0.0, 2: 0.1370639204978943, 3: 0.11513009667396545, 4: 0.11817586421966553, 5: 0.11896972358226776}",,"['Road trip in a fortnight 🚗 adventure time!', 'Can’t believe how long this fortnight feels 😅 #patience', 'Planning a fortnight reading list 📚 so many books!', 'Trip to the countryside in a fortnight 🌳 #naturevibes', 'Planning a fortnight study plan 📚 gotta ace these exams']"
fortnight,50,masked,0,13,0.14997726678848267,2,"{1: 0.0, 2: 0.14997726678848267, 3: 0.10876806080341339, 4: 0.10290765762329102, 5: 0.0960153192281723}",,"['Road trip in a fortnight 🚗 adventure time!', 'Camping adventure in a fortnight ⛺️ disconnecting from WiFi', 'Fortnight challenge mode activated! Let’s do this 😎', 'Can’t believe how long this fortnight feels 😅 #patience', 'Fortnight meeting with the team scheduled 🗓️ #workmode']"
fortnight,50,masked,1,32,0.14997726678848267,2,"{1: 0.0, 2: 0.14997726678848267, 3: 0.10876806080341339, 4: 0.10290765762329102, 5: 0.0960153192281723}",,"['Road trip in a fortnight 🚗 adventure time!', 'Planning my fortnight budget 💸 #adulting', 'Booking tickets for a fortnight trip ✈️ super excited!', 'Vacation prep for a fortnight 🌴 sun, beach, and chill', 'Fortnight cooking challenge 🍳 trying new recipes every week']"
fortnight,60,masked,0,19,0.15030193328857422,2,"{1: 0.0, 2: 0.15030193328857422, 3: 0.1449005901813507, 4: 0.11703582108020782, 5: 0.12059280276298523}",,"['Planning a fortnight reading list 📚 so many books!', 'Fortnight challenge mode activated! Let’s do this 😎', 'Can’t believe how long this fortnight feels 😅 #patience', 'Vacation starts in a fortnight 🌞 beach and sun ready', 'New fortnight update drops tomorrow 🎮 can’t wait!']"
fortnight,60,masked,1,35,0.15030193328857422,2,"{1: 0.0, 2: 0.15030193328857422, 3: 0.1449005901813507, 4: 0.11703582108020782, 5: 0.12059280276298523}",,"['Road trip in a fortnight 🚗 adventure time!', 'Planning a fortnight reading list 📚 so many books!', ""Fortnight update just dropped! Can't wait to try the new skins 🎮"", 'Can’t believe how long this fortnight feels 😅 #patience', 'Fortnight update brings amazing new features 🔥 #gamerlife']"
fortnight,70,masked,0,16,0.16187842190265656,3,"{1: 0.0, 2: 0.1582673341035843, 3: 0.16187842190265656, 4: 0.09041367471218109, 5: 0.12319032102823257}",,"['Planning my fortnight budget 💸 #adulting', 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight cooking challenge 🍳 trying new recipes every week', 'Can’t believe how long this fortnight feels 😅 #patience', 'Fortnight party with friends 🎉 snacks and games ready']"
fortnight,70,masked,1,42,0.16187842190265656,3,"{1: 0.0, 2: 0.1582673341035843, 3: 0.16187842190265656, 4: 0.09041367471218109, 5: 0.12319032102823257}",,"[""I'll be on vacation for a fortnight 🌴 sun, beach, fun!"", 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight challenge completed! Feeling proud 😎 #achievement', 'Booking my flight for a fortnight from now ✈️ so nervous', 'Planning a road trip in a fortnight 🚗✨ so excited!']"
fortnight,70,masked,2,6,0.16187842190265656,3,"{1: 0.0, 2: 0.1582673341035843, 3: 0.16187842190265656, 4: 0.09041367471218109, 5: 0.12319032102823257}",,"['Planning a fortnight study plan 📚 gotta ace these exams', 'Fortnight vacation countdown begins 🌴 so ready!', 'Can’t wait for the fortnight music festival 🎶 #excited', 'Fortnight meeting with the team scheduled 🗓️ #workmode', 'Road trip in a fortnight 🚗 adventure time!']"
fortnight,80,masked,0,25,0.16117095947265625,2,"{1: 0.0, 2: 0.16117095947265625, 3: 0.1597185581922531, 4: 0.13013088703155518, 5: 0.1344163715839386}",,"['Fortnight updates on the project coming soon 📝', 'Planning a fortnight reading list 📚 so many books!', 'Booking tickets for a fortnight trip ✈️ super excited!', 'Fortnight challenge mode activated! Let’s do this 😎', 'Can’t believe how long this fortnight feels 😅 #patience']"
fortnight,80,masked,1,48,0.16117095947265625,2,"{1: 0.0, 2: 0.16117095947265625, 3: 0.1597185581922531, 4: 0.13013088703155518, 5: 0.1344163715839386}",,"['Fortnight grind is real! Almost reached max level 💪', 'Road trip in a fortnight 🚗 adventure time!', 'Planning a fortnight reading list 📚 so many books!', 'Fortnight competition hype! Who’s joining the battle royale? 🔫', ""Fortnight update just dropped! Can't wait to try the new skins 🎮""]"
fortnight,90,masked,0,54,0.165145143866539,3,"{1: 0.0, 2: 0.16331204771995544, 3: 0.165145143866539, 4: 0.14471901953220367, 5: 0.13672250509262085}",,"['Fortnight grind is real! Almost reached max level 💪', 'Fortnight tournament rewards are insane 😍 gotta collect them all', 'Road trip in a fortnight 🚗 adventure time!', ""Fortnight update just dropped! Can't wait to try the new skins 🎮"", 'Camping trip planned in a fortnight ⛺️ nature vibes only!']"
fortnight,90,masked,1,10,0.165145143866539,3,"{1: 0.0, 2: 0.16331204771995544, 3: 0.165145143866539, 4: 0.14471901953220367, 5: 0.13672250509262085}",,"['Fortnight vacation countdown begins 🌴 so ready!', 'Fortnight party with friends 🎉 snacks and games ready', 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight meeting with the team scheduled 🗓️ #workmode', 'Fortnight challenge mode activated! Let’s do this 😎']"
fortnight,90,masked,2,18,0.165145143866539,3,"{1: 0.0, 2: 0.16331204771995544, 3: 0.165145143866539, 4: 0.14471901953220367, 5: 0.13672250509262085}",,"['Planning my fortnight budget 💸 #adulting', 'Road trip in a fortnight 🚗 adventure time!', 'Vacation starts in a fortnight 🌞 beach and sun ready', 'Trip to the countryside in a fortnight 🌳 #naturevibes', 'Fortnight party with friends 🎉 snacks and games ready']"
fortnight,100,masked,0,8,0.17552264034748077,3,"{1: 0.0, 2: 0.16290627419948578, 3: 0.17552264034748077, 4: 0.145753413438797, 5: 0.13464200496673584}",,"['Fortnight challenge mode activated! Let’s do this 😎', 'Fortnight meeting with the team scheduled 🗓️ #workmode', 'Fortnight vacation countdown begins 🌴 so ready!', 'New fortnight update drops tomorrow 🎮 can’t wait!', 'Fortnight party with friends 🎉 snacks and games ready']"
fortnight,100,masked,1,23,0.17552264034748077,3,"{1: 0.0, 2: 0.16290627419948578, 3: 0.17552264034748077, 4: 0.145753413438797, 5: 0.13464200496673584}",,"['Trip to the countryside in a fortnight 🌳 #naturevibes', 'Studying for the next fortnight 📖 exams incoming!', 'Vacation starts in a fortnight 🌞 beach and sun ready', 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight party with friends 🎉 snacks and games ready']"
fortnight,100,masked,2,60,0.17552264034748077,3,"{1: 0.0, 2: 0.16290627419948578, 3: 0.17552264034748077, 4: 0.145753413438797, 5: 0.13464200496673584}",,"['Fortnight grind is real! Almost reached max level 💪', 'Meeting my online friends in a fortnight 🎉 so pumped', 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight tournament rewards are insane 😍 gotta collect them all', 'Fortnight competition hype! Who’s joining the battle royale? 🔫']"
fortnight,110,masked,0,21,0.17660415172576904,3,"{1: 0.0, 2: 0.17221353948116302, 3: 0.17660415172576904, 4: 0.1485452502965927, 5: 0.10803138464689255}",,"['Can’t believe how long this fortnight feels 😅 #patience', 'Fortnight cooking challenge 🍳 trying new recipes every week', 'Road trip in a fortnight 🚗 adventure time!', 'New fortnight update drops tomorrow 🎮 can’t wait!', 'Fortnight challenge completed! Feeling proud 😎 #achievement']"
fortnight,110,masked,1,13,0.17660415172576904,3,"{1: 0.0, 2: 0.17221353948116302, 3: 0.17660415172576904, 4: 0.1485452502965927, 5: 0.10803138464689255}",,"['New fortnight update drops tomorrow 🎮 can’t wait!', 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight challenge mode activated! Let’s do this 😎', 'Planning a fortnight study plan 📚 gotta ace these exams', 'Camping adventure in a fortnight ⛺️ disconnecting from WiFi']"
fortnight,110,masked,2,66,0.17660415172576904,3,"{1: 0.0, 2: 0.17221353948116302, 3: 0.17660415172576904, 4: 0.1485452502965927, 5: 0.10803138464689255}",,"['Fortnight grind is real! Almost reached max level 💪', 'Meeting my online friends in a fortnight 🎉 so pumped', 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight tournament rewards are insane 😍 gotta collect them all', 'Fortnight gaming marathon incoming 🎮 snacks and energy drinks ready']"
fortnight,120,masked,0,23,0.1752457171678543,3,"{1: 0.0, 2: 0.17023243010044098, 3: 0.1752457171678543, 4: 0.14335468411445618, 5: 0.140141561627388}",,"['Can’t believe how long this fortnight feels 😅 #patience', 'Studying for the next fortnight 📖 exams incoming!', 'Road trip in a fortnight 🚗 adventure time!', 'Fortnight challenge completed! Feeling proud 😎 #achievement', 'Fortnight cooking challenge 🍳 trying new recipes every week']"
fortnight,120,masked,1,14,0.1752457171678543,3,"{1: 0.0, 2: 0.17023243010044098, 3: 0.1752457171678543, 4: 0.14335468411445618, 5: 0.140141561627388}",,"['New fortnight update drops tomorrow 🎮 can’t wait!', 'Road trip in a fortnight 🚗 adventure time!', 'Camping adventure in a fortnight ⛺️ disconnecting from WiFi', 'Trip to the countryside in a fortnight 🌳 #naturevibes', 'Fortnight challenge mode activated! Let’s do this 😎']"
fortnight,120,masked,2,72,0.1752457171678543,3,"{1: 0.0, 2: 0.17023243010044098, 3: 0.1752457171678543, 4: 0.14335468411445618, 5: 0.140141561627388}",,"['Fortnight grind is real! Almost reached max level 💪', 'Meeting my online friends in a fortnight 🎉 so pumped', 'Road trip in a fortnight 🚗 adventure time!', 'Camping trip in a fortnight ⛺️ can’t wait to unplug', 'Planning a fortnight road trip 🚗 playlists ready!']"
fortnight,130,masked,0,10,0.1898861676454544,3,"{1: 0.0, 2: 0.17363183200359344, 3: 0.1898861676454544, 4: 0.13268649578094482, 5: 0.14355480670928955}",,"['New fortnight update drops tomorrow 🎮 can’t wait!', 'Fortnight challenge mode activated! Let’s do this 😎', 'Camping adventure in a fortnight ⛺️ disconnecting from WiFi', 'Fortnight tournament preparations are intense 🔥 gotta grind', 'Fortnight meeting with the team scheduled 🗓️ #workmode']"
fortnight,130,masked,1,80,0.1898861676454544,3,"{1: 0.0, 2: 0.17363183200359344, 3: 0.1898861676454544, 4: 0.13268649578094482, 5: 0.14355480670928955}",,"['Fortnight grind is real! Almost reached max level 💪', 'Meeting my online friends in a fortnight 🎉 so pumped', 'Road trip in a fortnight 🚗 adventure time!', 'Planning a fortnight road trip 🚗 playlists ready!', 'Fortnight gaming marathon incoming 🎮 snacks and energy drinks ready']"
fortnight,130,masked,2,29,0.1898861676454544,3,"{1: 0.0, 2: 0.17363183200359344, 3: 0.1898861676454544, 4: 0.13268649578094482, 5: 0.14355480670928955}",,"['Fortnight update brings amazing new features 🔥 #gamerlife', 'Trip to the countryside in a fortnight 🌳 #naturevibes', 'Studying for the next fortnight 📖 exams incoming!', 'Fortnight challenge completed! Feeling proud 😎 #achievement', 'Vacation starts in a fortnight 🌞 beach and sun ready']"
fortnight,140,masked,0,92,0.18675903975963593,2,"{1: 0.0, 2: 0.18675903975963593, 3: 0.1656602919101715, 4: 0.09482141584157944, 5: 0.12319403886795044}",,"['Fortnight competition hype! Who’s joining the battle royale? 🔫', 'Fortnight gaming marathon ready 🎮 snacks loaded', 'Fortnight patch notes are out! Excited for the new weapons 🔫', 'Camping trip in a fortnight ⛺️ can’t wait to unplug', 'Road trip in a fortnight 🚗 adventure time!']"
fortnight,140,masked,1,36,0.18675903975963593,2,"{1: 0.0, 2: 0.18675903975963593, 3: 0.1656602919101715, 4: 0.09482141584157944, 5: 0.12319403886795044}",,"['Fortnight gaming updates make me obsessed 😅 #gamerlife', 'The tournament is scheduled in a fortnight 🏆 everyone ready?', 'Fortnight update brings amazing new features 🔥 #gamerlife', 'Vacation starts in a fortnight 🌞 beach and sun ready', 'Studying for the next fortnight 📖 exams incoming!']"
